97494 CEDEX,Sainte-Clotilde,Reunion (general),,-20.891600,55.478699
97424,Saint-Leu,Réunion,Réunion,-21.170601,55.288200
97475 CEDEX,Saint-Denis,Réunion,Réunion,-20.882299,55.450401
97743 CEDEX 9,Saint-Denis,Réunion,Réunion,-20.882299,55.450401
97420,Le Port,Réunion,Réunion,-20.937300,55.291901
97416,Saint-Leu,Réunion,Réunion,-21.170601,55.288200
97471 CEDEX,Saint-Denis,Réunion,Réunion,-20.882299,55.450401
97483 CEDEX,Saint-Denis,Réunion,Réunion,-20.882299,55.450401
97702 CEDEX 9,Saint-Denis,Réunion,Réunion,-20.882299,55.450401
97806 CEDEX 9,Saint-Denis,Réunion,Réunion,-20.882299,55.450401
97834 CEDEX,Le Tampon,Réunion,Réunion,-21.283100,55.518002
97413,Cilaos,Réunion,Réunion,-21.133600,55.471901
97409 CEDEX 9,Saint-Denis,Réunion,Réunion,-20.882299,55.450401
97410,Saint-Pierre,Réunion,Réunion,-21.339300,55.478100
97437,Saint-Benoît,Réunion,Réunion,-21.038000,55.719398
97441,Sainte-Suzanne,Réunion,Réunion,-20.906099,55.608898
97449 CEDEX,Saint-Pierre,Réunion,Réunion,-21.339300,55.478100
97454 CEDEX,Saint-Pierre,Réunion,Réunion,-21.339300,55.478100
97465 CEDEX,Saint-Denis,Réunion,Réunion,-20.882299,55.450401
97408 CEDEX 9,Saint-Denis,Réunion,Réunion,-20.882299,55.450401
97482 CEDEX,Saint-Denis,Réunion,Réunion,-20.882299,55.450401
97499 CEDEX 9,Saint-Denis,Réunion,Réunion,-20.882299,55.450401
97707 CEDEX 9,Saint-Denis,Réunion,Réunion,-20.882299,55.450401
97712 CEDEX 9,Saint-Denis,Réunion,Réunion,-20.882299,55.450401
97867 CEDEX,Saint-Paul,Réunion,Réunion,-21.009600,55.270699
97469 CEDEX,Saint-Denis,Réunion,Réunion,-20.882299,55.450401
