2281,Sohagi,,Mymensingh,24.700001,90.666702
4301,Shiberhat,,Chittagong,22.467800,91.456100
4327,Korerhat,,Chittagong,22.857401,91.533203
8110,Kotalipara,,Gopalganj,23.147200,89.908302
8274,Langutia,,Barishal,22.922199,90.461098
3310,Bahubal,,Hobiganj,24.370001,91.540001
3845,Thanar Hat,,Noakhali,23.355101,90.523003
5870,Kahalu,,Bogra,24.785000,89.445000
5880,Dupchachia,,Bogra,24.833300,89.183296
8522,Kaurikhara,,Pirojpur,22.683300,90.099998
1217,Shantinagr TSO,,Dhaka,23.726000,90.425102
3374,Inathganj,,Hobiganj,24.650000,91.566704
3877,Karihati,,Noakhali,23.033300,91.000000
5110,Pirganj,,Thakurgaon,25.866699,88.366699
6710,Kazipur,,Sirajganj,23.916700,90.216698
2411,Shamgonj,,Netrakona,25.083300,90.516701
3440,Nasirnagar,,Brahmanbaria,24.016500,91.041603
9430,Debbhata,,Satkhira,22.840300,89.197197
3124,Goala Bazar,,Sylhet,23.057600,91.422600
3861,Kallyandi,,Noakhali,23.015600,91.223297
4213,Wazedia,,Chittagong,23.975000,90.625000
1360,Demra,,Dhaka,24.033300,90.633301
2203,Shombhuganj,,Mymensingh,23.183300,90.133301
2417,Sakoai,,Netrakona,25.083300,90.516701
2470,Atpara,,Netrakona,24.799999,90.866699
3102,Sylhet Biman Bondar,,Sylhet,23.683300,91.025002
5851,Gosaibari,,Bogra,24.633301,90.016701
6300,Chapinawbganj Sadar,,Chapinawabganj,24.522200,88.522202
7513,Naldi,,Narail,23.700001,90.099998
8222,Jugirkanda,,Barishal,22.850000,90.166702
8603,Rahimabad,,Patuakhali,22.750000,89.266701
3123,Tajpur,,Sylhet,23.650000,90.599998
4354,Harualchhari,,Chittagong,22.676001,91.802399
6620,Ishwardi,,Pabna,23.616699,89.766701
8241,Gaila,,Barishal,22.950001,90.183296
9400,Satkhira Sadar,,Satkhira,22.840300,89.197197
9461,Baradal,,Satkhira,22.516701,89.233299
3373,Digalbak,,Hobiganj,24.608299,91.541702
3879,Bansa Bazar,,Noakhali,23.133301,90.949997
4300,Sandwip,,Chittagong,22.467800,91.456100
7021,Khoksa,,Kustia,24.450001,88.883301
7430,Sarsa,,Jessore,23.066700,88.949997
7850,Madukhali,,Faridpur,23.271400,89.807098
1524,Hasail,,Munshiganj,23.433300,90.449997
2240,Bhaluka,,Mymensingh,23.799999,89.216698
7200,Chuadanga Sadar,,Chuadanga,23.716700,88.916702
7932,Bahadurpur,,Madaripur,23.916700,89.883301
9401,Satkhira Islamia Acc,,Satkhira,22.840300,89.197197
4381,Gachbaria,,Chittagong,22.075600,92.051399
5881,Talora,,Bogra,24.833300,89.183296
7900,Madaripur Sadar,,Madaripur,23.666700,90.761101
8311,Hajipur,,Bhola,22.916700,91.150002
4221,Al- Amin Baria Madra,,Chittagong,23.975000,90.625000
8121,Patgati,,Gopalganj,22.883301,89.916702
8141,Batkiamari,,Gopalganj,23.400000,90.016701
3088,Islamabad,,Sunamganj,23.416700,90.716698
3540,Muradnagar,,Comilla,23.483299,90.883301
5420,Taraganj,,Rangpur,24.866699,90.083298
8601,Moukaran,,Patuakhali,22.750000,89.266701
6281,Arani,,Rajshahi,24.283300,88.866699
1811,Baliati,,Manikganj,23.983299,90.050003
3333,Saihamnagar,,Hobiganj,24.383301,91.458298
4349,B.I.T Post Office,,Chittagong,22.954700,91.485100
4367,Sakpura,,Chittagong,22.358101,91.921097
4391,Khan Bahadur,,Chittagong,22.092699,91.996399
1100,Dhaka Main PO,,Dhaka,23.999599,90.422203
2301,Kishoreganj S.Mills,,Kishoreganj,23.450001,90.566704
4219,Chitt. Customs Acca,,Chittagong,23.975000,90.625000
4346,Guzra Noapara,,Chittagong,22.954700,91.485100
8510,Kaukhali,,Pirojpur,22.633301,90.066704
9351,Mongla Port,,IBH WAs Here,22.852100,89.800003
9361,Barabaria,,IBH WAs Here,22.850000,89.866699
3860,Senbag,,Noakhali,23.015600,91.223297
5230,Khansama,,Dinajpur,24.633301,89.512497
7301,Jinaidaha Cadet College,,Jinaidaha,23.466700,89.138901
7320,Shailakupa,,Jinaidaha,23.616699,89.316704
