NG19,Mansfield Woodhouse,England,Nottinghamshire,53.165001,-1.193800
B92,Olton,England,West Midlands,52.438301,-1.805100
WF15,Liversedge,England,West Yorkshire,53.705101,-1.693300
CF46,Trelewis,Wales,Merthyr Tydfil,51.674099,-3.301600
CF40,Trealaw,Wales,Rhondda Cynon Taff,51.627300,-3.461900
PE21,Skirbeck,England,Lincolnshire,52.966702,0.000000
EC2V,London,England,Greater London,51.516102,-0.094900
CB3,Bar Hill,England,Cambridgeshire,52.211800,0.100600
SK12,Birch Vale,England,Derbyshire,53.351601,-2.093800
DH1,Pity Me,England,County Durham,54.768398,-1.563100
GY2,St Sampsons,England,Guernsey Channel Islands,49.483799,-2.542900
PA25,St Catherines,Scotland,Argyll and Bute,56.214500,-5.042200
PH42,Galmisdale,Scotland,Highland,56.901901,-6.142700
PE6,Deeping St James,England,Lincolnshire,52.671700,-0.289100
NE25,Earsdon,England,Tyne and Wear,55.046001,-1.499000
TS17,Thornaby-on-Tees,England,Stockton-on-Tees,54.533298,-1.300000
DA5,Coldblow,England,Greater London,51.440601,0.144600
EC2R,London,England,Greater London,51.516701,-0.092800
LS5,Kirkstall,England,West Yorkshire,53.815800,-1.602200
W12,Bedford Park,England,Greater London,51.505001,-0.221100
IV30,Crofts of Buinach,Scotland,Moray,57.653400,-3.326600
EH11,Edinburgh,Scotland,Midlothian,55.932598,-3.253100
SG13,Hertford,England,Hertfordshire,51.795898,-0.078500
IP6,Culpho,England,Suffolk,52.095501,1.224700
TF12,Benthall,England,Shropshire,52.619202,-2.496300
KY6,Walkerton,Scotland,Fife,56.200001,-3.216700
PH10,Blacklunans,Scotland,Perth and Kinross,56.569801,-3.552600
NP24,New Tredegar,Wales,,51.720501,-3.241300
RG28,Laverstoke,England,Hampshire,51.234600,-1.296600
BD20,Utley,England,West Yorkshire,53.866699,-1.916700
LS2,Leeds,England,West Yorkshire,53.796501,-1.547800
SE21,Dulwich,England,Greater London,51.450001,-0.083300
PL33,Treligga,England,Cornwall,50.623501,-4.731900
CH44,Wallasey,England,Merseyside,53.423199,-3.065000
