77488 CEDEX,Provins,Île-de-France,Seine-et-Marne,48.549999,3.300000
92700,Colombes,Île-de-France,Hauts-de-Seine,48.918800,2.254000
13660,Orgon,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,43.791100,5.038700
89740,Gland,Bourgogne,Yonne,47.821999,4.218200
22045 CEDEX 2,Saint-Brieuc,Bretagne,Côtes-d'Armor,48.515099,-2.768400
75056 CEDEX 01,Paris 01,Île-de-France,Paris,48.859200,2.341700
12108 CEDEX,Millau,Midi-Pyrénées,Aveyron,44.099998,3.083300
82401 CEDEX,Valence,Midi-Pyrénées,Tarn-et-Garonne,44.108200,0.891000
13383 CEDEX 13,Marseille,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,43.296902,5.381100
33069 CEDEX,Bordeaux,Aquitaine,Gironde,44.840401,-0.580500
18941 CEDEX 9,Bourges,Centre,Cher,47.083302,2.400000
34181 CEDEX 4,Montpellier,Languedoc-Roussillon,Hérault,43.610901,3.877200
44605 CEDEX,Saint-Nazaire,Pays de la Loire,Loire-Atlantique,47.283298,-2.200000
49022 CEDEX 02,Angers,Pays de la Loire,Maine-et-Loire,47.466702,-0.550000
67979 CEDEX 9,Strasbourg,Alsace,Bas-Rhin,48.583401,7.743000
20293 CEDEX,Bastia,Corse,Haute-Corse,42.702801,9.450000
25510,La Sommette,Franche-Comté,Doubs,47.192299,6.510700
57071 CEDEX 03,Metz,Lorraine,Moselle,49.119099,6.172700
83058 CEDEX,Toulon,Provence-Alpes-Côte d'Azur,Var,43.116699,5.933300
74250,Marcellaz,Rhône-Alpes,Haute-Savoie,46.143902,6.352200
44963 CEDEX 9,Nantes,Pays de la Loire,Loire-Atlantique,47.217300,-1.553400
72010 CEDEX 1,Le Mans,Pays de la Loire,Sarthe,48.000000,0.200000
03005 CEDEX,Moulins,Auvergne,Allier,46.566700,3.333300
21560,Bressey-sur-Tille,Bourgogne,Côte-d'Or,47.308201,5.183000
22605 CEDEX,Loudéac,Bretagne,Côtes-d'Armor,48.178299,-2.754300
51207 CEDEX,Épernay,Champagne-Ardenne,Marne,49.049999,3.950000
52190,Aujeurres,Champagne-Ardenne,Haute-Marne,47.740700,5.183200
75899 CEDEX 18,Paris 18,Île-de-France,Paris,48.892502,2.344400
91710,Vert-le-Petit,Île-de-France,Essonne,48.551601,2.365300
81320,Moulin-Mage,Midi-Pyrénées,Tarn,43.710899,2.804800
17540,Saint-Sauveur-d'Aunis,Poitou-Charentes,Charente-Maritime,46.217201,-0.885800
47917 CEDEX 9,Agen,Aquitaine,Lot-et-Garonne,44.200001,0.633300
77798 CEDEX,Nemours,Île-de-France,Seine-et-Marne,48.275101,2.690800
11492 CEDEX,Castelnaudary,Languedoc-Roussillon,Aude,43.318298,1.954500
59114,Eecke,Nord-Pas-de-Calais,Nord,50.778599,2.596600
